10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7126419544219971s
4 3 3 : 2 2 2 2 2, Dimension too high, 4, time: 0.1646740436553955s
4 3 3 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.25096893310546875s
4 3 3 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.4156339168548584s
4 3 3 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.713737964630127s
4 3 3 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.3248558044433594s
4 3 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.1194000244140625s
4 3 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.19939517974853516s
4 3 2 1 : 4 2 2 2, Dimension too high, 1, time: 0.12075519561767578s
4 3 2 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.19363617897033691s
4 3 2 1 : 4 2 1 1 1 1, Dimension too high, 5, time: 0.3165700435638428s
4 3 2 1 : 4 1 1 1 1 1 1, Dimension too high, 7, time: 0.5086178779602051s
4 3 2 1 : 3 3 3 1, Dimension too high, 1, time: 0.12096500396728516s
4 3 2 1 : 3 3 2 2, Dimension too high, 3, time: 0.12091612815856934s
4 3 2 1 : 3 3 2 1 1, Dimension too high, 6, time: 0.18711304664611816s
4 3 2 1 : 3 3 1 1 1 1, Dimension too high, 9, time: 0.28745102882385254s
4 3 2 1 : 3 2 2 2 1, Dimension too high, 6, time: 0.1788330078125s
4 3 2 1 : 3 2 2 1 1 1, Dimension too high, 9, time: 0.2652151584625244s
4 3 2 1 : 3 2 1 1 1 1 1, Dimension too high, 12, time: 0.4185171127319336s
4 3 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.7296099662780762s
4 3 2 1 : 2 2 2 2 2, Dimension too high, 6, time: 0.16248488426208496s
4 3 2 1 : 2 2 2 2 1 1, Dimension too high, 9, time: 0.25859594345092773s
4 3 2 1 : 2 2 2 1 1 1 1, Dimension too high, 12, time: 0.4189901351928711s
4 3 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.7206640243530273s
4 3 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 18, time: 1.3062388896942139s
4 3 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.16121220588684082s
4 3 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.10269880294799805s
4 3 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.16173696517944336s
4 3 1 1 1 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.2534332275390625s
4 3 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.40849804878234863s
4 3 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.00677800178527832s
4 3 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.1028439998626709s
4 3 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.15898990631103516s
4 3 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.25119495391845703s
4 3 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.16097307205200195s
4 3 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.250154972076416s
4 3 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.40832996368408203s
4 3 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.7079050540924072s
4 3 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.16090798377990723s
4 3 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2531008720397949s
4 3 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.40996289253234863s
4 3 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.6962070465087891s
4 3 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.2334120273590088s
4 2 2 2 : 4 2 2 2, Dimension too high, 0, time: 0.09896206855773926s
4 2 2 2 : 4 2 2 1 1, Dimension too high, 0, time: 0.15304899215698242s
4 2 2 2 : 4 2 1 1 1 1, Dimension too high, 1, time: 0.2434699535369873s
4 2 2 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.40042781829833984s
4 2 2 2 : 3 3 3 1, Dimension too high, -1, time: 0.0062160491943359375s
4 2 2 2 : 3 3 2 2, Dimension too high, 0, time: 0.09782099723815918s
4 2 2 2 : 3 3 2 1 1, Dimension too high, 0, time: 0.15282893180847168s
4 2 2 2 : 3 3 1 1 1 1, Dimension too high, 1, time: 0.3014512062072754s
4 2 2 2 : 3 2 2 2 1, Dimension too high, 3, time: 0.18109917640686035s
4 2 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.28850507736206055s
4 2 2 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.46538591384887695s
4 2 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.7568168640136719s
4 2 2 2 : 2 2 2 2 2, Dimension too high, 3, time: 0.16943907737731934s
4 2 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.25936222076416016s
4 2 2 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.40894293785095215s
4 2 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.7053630352020264s
4 2 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.2788598537445068s
4 2 2 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.15593791007995605s
4 2 2 1 1 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.24451303482055664s
4 2 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 7, time: 0.40239906311035156s
4 2 2 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006616830825805664s
4 2 2 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.09984111785888672s
4 2 2 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.1550900936126709s
4 2 2 1 1 : 3 3 1 1 1 1, Dimension too high, 2, time: 0.24386906623840332s
4 2 2 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.15634584426879883s
4 2 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.2417430877685547s
4 2 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 12, time: 0.3921949863433838s
4 2 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 16, time: 0.6868541240692139s
4 2 2 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.15351104736328125s
4 2 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2403709888458252s
4 2 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 12, time: 0.3911440372467041s
4 2 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 16, time: 0.6864888668060303s
4 2 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 20, time: 1.2340710163116455s
4 2 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.24226880073547363s
4 2 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.39409708976745605s
4 2 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.0063359737396240234s
4 2 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.005828142166137695s
4 2 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.00689697265625s
4 2 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.2461090087890625s
4 2 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.006840944290161133s
4 2 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 1, time: 0.2466890811920166s
4 2 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.38944196701049805s
4 2 1 1 1 1 : 3 1 1 1 1 1 1 1, 15*x^8 + 160*x^7 + 770*x^6 + 1596*x^5 + 1680*x^4 + 840*x^3 + 210*x^2 + 20*x + 1, 14, time: 0.8661379814147949s
4 2 1 1 1 1 : 2 2 2 2 2, Dimension too high, 2, time: 0.18506097793579102s
4 2 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 2, time: 0.2862379550933838s
4 2 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.47951197624206543s
4 2 1 1 1 1 : 2 2 1 1 1 1 1 1, x^9 + 45*x^8 + 490*x^7 + 2170*x^6 + 4347*x^5 + 4221*x^4 + 1960*x^3 + 420*x^2 + 35*x + 1, 14, time: 0.8001229763031006s
4 2 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.2842822074890137s
4 1 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 0, time: 0.41830992698669434s
4 1 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.00662994384765625s
4 1 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.006251811981201172s
4 1 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.007213115692138672s
4 1 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, -1, time: 0.008104801177978516s
4 1 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.0070760250091552734s
4 1 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, -1, time: 0.009054899215698242s
4 1 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 0, time: 0.4135401248931885s
4 1 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.7088379859924316s
4 1 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, -1, time: 0.0072519779205322266s
4 1 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, -1, time: 0.00823211669921875s
4 1 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 0, time: 0.41922593116760254s
4 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.7061159610748291s
4 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2299420833587646s
3 3 3 1 : 3 3 3 1, Dimension too high, 0, time: 0.09908008575439453s
3 3 3 1 : 3 3 2 2, Dimension too high, 0, time: 0.09929299354553223s
3 3 3 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.15510106086730957s
3 3 3 1 : 3 3 1 1 1 1, Dimension too high, 2, time: 0.2423398494720459s
3 3 3 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.1550750732421875s
3 3 3 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24274897575378418s
3 3 3 1 : 3 2 1 1 1 1 1, Dimension too high, 6, time: 0.39797401428222656s
3 3 3 1 : 3 1 1 1 1 1 1 1, Dimension too high, 8, time: 0.6967551708221436s
3 3 3 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.15584897994995117s
3 3 3 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.2414400577545166s
3 3 3 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3944089412689209s
3 3 3 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.7846159934997559s
3 3 3 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.4019429683685303s
3 3 2 2 : 3 3 2 2, Dimension too high, 0, time: 0.11221885681152344s
3 3 2 2 : 3 3 2 1 1, Dimension too high, 0, time: 0.1755380630493164s
3 3 2 2 : 3 3 1 1 1 1, Dimension too high, 1, time: 0.2774648666381836s
3 3 2 2 : 3 2 2 2 1, Dimension too high, 2, time: 0.17569994926452637s
3 3 2 2 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.2620871067047119s
3 3 2 2 : 3 2 1 1 1 1 1, Dimension too high, 6, time: 0.41349196434020996s
3 3 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 8, time: 0.707381010055542s
3 3 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.1571500301361084s
3 3 2 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24335312843322754s
3 3 2 2 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.4056558609008789s
3 3 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.7036440372467041s
3 3 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.287492036819458s
3 3 2 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.15863299369812012s
3 3 2 1 1 : 3 3 1 1 1 1, Dimension too high, 2, time: 0.24612212181091309s
3 3 2 1 1 : 3 2 2 2 1, Dimension too high, 1, time: 0.15778207778930664s
3 3 2 1 1 : 3 2 2 1 1 1, Dimension too high, 5, time: 0.24506115913391113s
3 3 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3994410037994385s
3 3 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6913089752197266s
3 3 2 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.15597200393676758s
3 3 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.24337220191955566s
3 3 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 12, time: 0.39783477783203125s
3 3 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 16, time: 0.6801300048828125s
3 3 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 20, time: 1.2390809059143066s
3 3 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.2452390193939209s
3 3 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.0067081451416015625s
3 3 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.24308490753173828s
3 3 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.49050211906433105s
3 3 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 8, time: 0.7977180480957031s
3 3 1 1 1 1 : 2 2 2 2 2, Dimension too high, 1, time: 0.1784360408782959s
3 3 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 1, time: 0.28659892082214355s
3 3 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.43805789947509766s
3 3 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.7004539966583252s
3 3 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 18, time: 1.2470319271087646s
3 2 2 2 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.15689897537231445s
3 2 2 2 1 : 3 2 2 1 1 1, Dimension too high, 1, time: 0.2460498809814453s
3 2 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.41040587425231934s
3 2 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 9, time: 0.6936190128326416s
3 2 2 2 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.15500211715698242s
3 2 2 2 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24117302894592285s
3 2 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3947179317474365s
3 2 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.6889069080352783s
3 2 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.266071081161499s
3 2 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.2558119297027588s
3 2 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 3, time: 0.4127471446990967s
3 2 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.708961009979248s
3 2 2 1 1 1 : 2 2 2 2 2, Dimension too high, 2, time: 0.16097187995910645s
3 2 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 2, time: 0.25040102005004883s
3 2 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.40706396102905273s
3 2 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 16, time: 0.6927518844604492s
3 2 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 21, time: 1.4741461277008057s
3 2 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 0, time: 0.5169010162353516s
3 2 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.7703819274902344s
3 2 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, -1, time: 0.007699012756347656s
3 2 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, -1, time: 0.009097099304199219s
3 2 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 1, time: 0.42609190940856934s
3 2 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.68625807762146s
3 2 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.2314269542694092s
3 1 1 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 0, time: 0.6994459629058838s
3 1 1 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, -1, time: 0.007058858871459961s
3 1 1 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, -1, time: 0.008069992065429688s
3 1 1 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, -1, time: 0.01046895980834961s
3 1 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 0, time: 0.7016348838806152s
3 1 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.2509021759033203s
2 2 2 2 2 : 2 2 2 2 2, Dimension too high, 0, time: 0.15560507774353027s
2 2 2 2 2 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.24353981018066406s
2 2 2 2 2 : 2 2 2 1 1 1 1, Dimension too high, 1, time: 0.40134596824645996s
2 2 2 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 4, time: 0.7091100215911865s
2 2 2 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 9, time: 1.2783069610595703s
2 2 2 2 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.24164581298828125s
2 2 2 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 2, time: 0.5143940448760986s
2 2 2 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 7, time: 0.8073239326477051s
2 2 2 2 1 1 : 2 1 1 1 1 1 1 1 1, x^10 + 13*x^9 + 225*x^8 + 1350*x^7 + 4088*x^6 + 5768*x^5 + 4088*x^4 + 1350*x^3 + 225*x^2 + 13*x + 1, 14, time: 59.8931200504303s
2 2 2 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 0, time: 0.5008928775787354s
2 2 2 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 4, time: 0.7916810512542725s
2 2 2 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.3366518020629883s
2 2 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 0, time: 0.7287969589233398s
2 2 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.276258945465088s
2 1 1 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 0, time: 1.2529380321502686s
Total time (seconds): 320.35689306259155
