10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.6445879936218262s
4 3 3 : 4 2 2 2, Dimension too high, 0, time: 0.0958101749420166s
4 3 3 : 4 2 2 1 1, Dimension too high, 1, time: 0.1479320526123047s
4 3 3 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.2264418601989746s
4 3 3 : 4 1 1 1 1 1 1, Dimension too high, 3, time: 0.37650108337402344s
4 3 3 : 3 3 3 1, Dimension too high, 2, time: 0.0919649600982666s
4 3 3 : 3 3 2 2, Dimension too high, 2, time: 0.09186911582946777s
4 3 3 : 3 3 2 1 1, Dimension too high, 4, time: 0.14264607429504395s
4 3 3 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.22399520874023438s
4 3 3 : 3 2 2 2 1, Dimension too high, 4, time: 0.14342784881591797s
4 3 3 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.22415614128112793s
4 3 3 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3686649799346924s
4 3 3 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6401729583740234s
4 3 3 : 2 2 2 2 2, Dimension too high, 4, time: 0.1430220603942871s
4 3 3 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.22427105903625488s
4 3 3 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.37244701385498047s
4 3 3 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6402170658111572s
4 3 3 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.1775181293487549s
4 3 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.09154081344604492s
4 3 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.14221882820129395s
4 3 2 1 : 4 2 2 2, Dimension too high, 1, time: 0.09111595153808594s
4 3 2 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.14168119430541992s
4 3 2 1 : 4 2 1 1 1 1, Dimension too high, 5, time: 0.22234606742858887s
4 3 2 1 : 4 1 1 1 1 1 1, Dimension too high, 7, time: 0.3681628704071045s
4 3 2 1 : 3 3 3 1, Dimension too high, 1, time: 0.09153103828430176s
4 3 2 1 : 3 3 2 2, Dimension too high, 3, time: 0.09114503860473633s
4 3 2 1 : 3 3 2 1 1, Dimension too high, 6, time: 0.141510009765625s
4 3 2 1 : 3 3 1 1 1 1, Dimension too high, 9, time: 0.22138118743896484s
4 3 2 1 : 3 2 2 2 1, Dimension too high, 6, time: 0.14199113845825195s
4 3 2 1 : 3 2 2 1 1 1, Dimension too high, 9, time: 0.22095894813537598s
4 3 2 1 : 3 2 1 1 1 1 1, Dimension too high, 12, time: 0.3648688793182373s
4 3 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.6334619522094727s
4 3 2 1 : 2 2 2 2 2, Dimension too high, 6, time: 0.14215993881225586s
4 3 2 1 : 2 2 2 2 1 1, Dimension too high, 9, time: 0.22335195541381836s
4 3 2 1 : 2 2 2 1 1 1 1, Dimension too high, 12, time: 0.365415096282959s
4 3 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.6323530673980713s
4 3 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 18, time: 1.2660670280456543s
4 3 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.1539769172668457s
4 3 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.09699296951293945s
4 3 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.15424418449401855s
4 3 1 1 1 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.24614596366882324s
4 3 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.3909440040588379s
4 3 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.0067920684814453125s
4 3 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.0960988998413086s
4 3 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.14966487884521484s
4 3 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2258288860321045s
4 3 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.14449405670166016s
4 3 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.22311806678771973s
4 3 1 1 1 : 3 2 1 1 1 1 1, 10*x^6 + 80*x^5 + 235*x^4 + 255*x^3 + 116*x^2 + 18*x + 1, 11, time: 0.3857910633087158s
4 3 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.6303300857543945s
4 3 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.14321494102478027s
4 3 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2238759994506836s
4 3 1 1 1 : 2 2 2 1 1 1 1, 4*x^7 + 112*x^6 + 696*x^5 + 1510*x^4 + 1225*x^3 + 372*x^2 + 34*x + 1, 11, time: 0.4076249599456787s
4 3 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.6284868717193604s
4 3 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.1358208656311035s
4 2 2 2 : 4 2 2 2, Dimension too high, 0, time: 0.09119582176208496s
4 2 2 2 : 4 2 2 1 1, Dimension too high, 0, time: 0.14209198951721191s
4 2 2 2 : 4 2 1 1 1 1, Dimension too high, 1, time: 0.2243959903717041s
4 2 2 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.36855602264404297s
4 2 2 2 : 3 3 3 1, Dimension too high, -1, time: 0.005858898162841797s
4 2 2 2 : 3 3 2 2, Dimension too high, 0, time: 0.09093499183654785s
4 2 2 2 : 3 3 2 1 1, Dimension too high, 0, time: 0.14249801635742188s
4 2 2 2 : 3 3 1 1 1 1, Dimension too high, 1, time: 0.2236771583557129s
4 2 2 2 : 3 2 2 2 1, Dimension too high, 3, time: 0.1416311264038086s
4 2 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2220001220703125s
4 2 2 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.36574602127075195s
4 2 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.6380751132965088s
4 2 2 2 : 2 2 2 2 2, Dimension too high, 3, time: 0.14135098457336426s
4 2 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.22079205513000488s
4 2 2 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.36382102966308594s
4 2 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6371719837188721s
4 2 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.229599952697754s
4 2 2 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.15310192108154297s
4 2 2 1 1 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.24741196632385254s
4 2 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 7, time: 0.4010040760040283s
4 2 2 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.0069730281829833984s
4 2 2 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.09636807441711426s
4 2 2 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.1525897979736328s
4 2 2 1 1 : 3 3 1 1 1 1, Dimension too high, 2, time: 0.23386502265930176s
4 2 2 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.14702105522155762s
4 2 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.22330403327941895s
4 2 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 12, time: 0.3667469024658203s
4 2 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 16, time: 0.6327381134033203s
4 2 2 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.1423499584197998s
4 2 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2253260612487793s
4 2 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 12, time: 0.36356401443481445s
4 2 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 16, time: 0.6318051815032959s
4 2 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 20, time: 1.142076015472412s
4 2 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.22290897369384766s
4 2 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.36657094955444336s
4 2 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.00602412223815918s
4 2 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.005506992340087891s
4 2 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.005987882614135742s
4 2 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.2229001522064209s
4 2 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.006532907485961914s
4 2 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 1, time: 0.2221078872680664s
4 2 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3612961769104004s
4 2 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.623690128326416s
4 2 1 1 1 1 : 2 2 2 2 2, Dimension too high, 2, time: 0.14215898513793945s
4 2 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 2, time: 0.22211790084838867s
4 2 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3624398708343506s
4 2 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.6231310367584229s
4 2 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.122183084487915s
4 1 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 0, time: 0.368959903717041s
4 1 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.005815029144287109s
4 1 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.00561213493347168s
4 1 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.006054878234863281s
4 1 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, -1, time: 0.0073587894439697266s
4 1 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.006067037582397461s
4 1 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, -1, time: 0.007119894027709961s
4 1 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 0, time: 0.4124119281768799s
4 1 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.6796219348907471s
4 1 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, -1, time: 0.007289886474609375s
4 1 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, -1, time: 0.00783395767211914s
4 1 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 0, time: 0.3775360584259033s
4 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.6377468109130859s
4 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.1376838684082031s
3 3 3 1 : 3 3 3 1, Dimension too high, 0, time: 0.09183406829833984s
3 3 3 1 : 3 3 2 2, Dimension too high, 0, time: 0.09176492691040039s
3 3 3 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.14339709281921387s
3 3 3 1 : 3 3 1 1 1 1, Dimension too high, 2, time: 0.2237849235534668s
3 3 3 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.14287304878234863s
3 3 3 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.2230970859527588s
3 3 3 1 : 3 2 1 1 1 1 1, Dimension too high, 6, time: 0.3702249526977539s
3 3 3 1 : 3 1 1 1 1 1 1 1, Dimension too high, 8, time: 0.64438796043396s
3 3 3 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.1429290771484375s
3 3 3 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.2227458953857422s
3 3 3 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3669459819793701s
3 3 3 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6368038654327393s
3 3 3 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.1644189357757568s
3 3 2 2 : 3 3 2 2, Dimension too high, 0, time: 0.09157514572143555s
3 3 2 2 : 3 3 2 1 1, Dimension too high, 0, time: 0.14195704460144043s
3 3 2 2 : 3 3 1 1 1 1, Dimension too high, 1, time: 0.22397494316101074s
3 3 2 2 : 3 2 2 2 1, Dimension too high, 2, time: 0.14173316955566406s
3 3 2 2 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.22220778465270996s
3 3 2 2 : 3 2 1 1 1 1 1, Dimension too high, 6, time: 0.37059903144836426s
3 3 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 8, time: 0.6442580223083496s
3 3 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.14273595809936523s
3 3 2 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.22254395484924316s
3 3 2 2 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.36664915084838867s
3 3 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.6569809913635254s
3 3 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.2033929824829102s
3 3 2 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.1517801284790039s
3 3 2 1 1 : 3 3 1 1 1 1, Dimension too high, 2, time: 0.23723292350769043s
3 3 2 1 1 : 3 2 2 2 1, Dimension too high, 1, time: 0.14605212211608887s
3 3 2 1 1 : 3 2 2 1 1 1, Dimension too high, 5, time: 0.22354912757873535s
3 3 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.36847400665283203s
3 3 2 1 1 : 3 1 1 1 1 1 1 1, 14*x^7 + 252*x^6 + 1119*x^5 + 1790*x^4 + 1110*x^3 + 276*x^2 + 23*x + 1, 11, time: 1.7688682079315186s
3 3 2 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.14533185958862305s
3 3 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2232990264892578s
3 3 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 12, time: 0.36667299270629883s
3 3 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 16, time: 0.6291201114654541s
3 3 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 20, time: 1.1457109451293945s
3 3 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.22258520126342773s
3 3 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.006452798843383789s
3 3 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.24085187911987305s
3 3 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.4153110980987549s
3 3 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 8, time: 0.6500170230865479s
3 3 1 1 1 1 : 2 2 2 2 2, Dimension too high, 1, time: 0.15216708183288574s
3 3 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 1, time: 0.2294750213623047s
3 3 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.36943697929382324s
3 3 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.6273629665374756s
3 3 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 18, time: 1.1366040706634521s
3 2 2 2 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.1428360939025879s
3 2 2 2 1 : 3 2 2 1 1 1, Dimension too high, 1, time: 0.22374200820922852s
3 2 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.37180495262145996s
3 2 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 9, time: 0.6421451568603516s
3 2 2 2 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.14214682579040527s
3 2 2 2 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.22118782997131348s
3 2 2 2 1 : 2 2 2 1 1 1 1, 24*x^2 + 6*x + 1, 11, time: 0.380504846572876s
3 2 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.6328709125518799s
3 2 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.154155969619751s
3 2 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.22254300117492676s
3 2 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 3, time: 0.36664390563964844s
3 2 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6302111148834229s
3 2 2 1 1 1 : 2 2 2 2 2, Dimension too high, 2, time: 0.1416468620300293s
3 2 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 2, time: 0.2223958969116211s
3 2 2 1 1 1 : 2 2 2 1 1 1 1, 1, 11, time: 0.37188196182250977s
3 2 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 16, time: 0.6220989227294922s
3 2 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 21, time: 1.2569780349731445s
3 2 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 0, time: 0.4204730987548828s
3 2 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.65277099609375s
3 2 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, -1, time: 0.0071179866790771484s
3 2 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, -1, time: 0.007919073104858398s
3 2 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 1, time: 0.3714869022369385s
3 2 1 1 1 1 1 : 2 2 1 1 1 1 1 1, 1, 11, time: 0.6334598064422607s
3 2 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.127685785293579s
3 1 1 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 0, time: 0.643798828125s
3 1 1 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, -1, time: 0.006757020950317383s
3 1 1 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, -1, time: 0.0073621273040771484s
3 1 1 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, -1, time: 0.009797096252441406s
3 1 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 0, time: 0.6454648971557617s
3 1 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.1528260707855225s
2 2 2 2 2 : 2 2 2 2 2, Dimension too high, 0, time: 0.14188909530639648s
2 2 2 2 2 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.22431206703186035s
2 2 2 2 2 : 2 2 2 1 1 1 1, Dimension too high, 1, time: 0.372391939163208s
2 2 2 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 4, time: 0.6530790328979492s
2 2 2 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 9, time: 1.205873966217041s
2 2 2 2 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.2508370876312256s
2 2 2 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 2, time: 0.4104769229888916s
2 2 2 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 7, time: 0.6503949165344238s
2 2 2 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 14, time: 1.170654058456421s
2 2 2 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 0, time: 0.370527982711792s
2 2 2 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 4, time: 0.6370089054107666s
2 2 2 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.152331829071045s
2 2 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 0, time: 0.6423020362854004s
2 2 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.154742956161499s
2 1 1 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 0, time: 1.1772940158843994s
Total time (seconds): 238.54132795333862
